cid,smiles,herbs,herb_count,herb_4qi,herb_guijing,molecular_formula,molecular_mass_amu,charge,multiplicity,atom_count,heavy_atom_count,element_count,electron_count,final_electronic_energy_eh,zpe_eh,zpe_kcal_mol,thermal_vibrational_correction_eh,thermal_rotational_correction_eh,thermal_translational_correction_eh,total_thermal_correction_eh,total_thermal_energy_eh,enthalpy_correction_eh,total_enthalpy_eh,electronic_entropy_term_eh,vibrational_entropy_term_eh,rotational_entropy_term_eh,translational_entropy_term_eh,final_entropy_term_eh,final_entropy_term_kcal_mol,gibbs_correction_eh,final_gibbs_free_energy_eh,homo_eh,homo_ev,lumo_eh,lumo_ev,homo_lumo_gap_eh,homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_au,dipole_magnitude_debye,rot_const_a_cm1,rot_const_b_cm1,rot_const_c_cm1,rot_const_a_mhz,rot_const_b_mhz,rot_const_c_mhz,frequency_count,imaginary_frequency_count,lowest_frequency_cm1,lowest_positive_frequency_cm1,highest_frequency_cm1,ir_peak_count,max_ir_intensity_km_mol
15606,CCCCCCCCC(=O)OC,枳椇子 | 柏子仁 | 楮实子 | 紫苏子 | 胖大海 | 锦灯笼,6,平 | 平 | 寒 | 温 | 寒 | 寒,心、脾、肺 | 心、肾、大肠 | 肝、脾、肾 | 肺、大肠 | 肺、大肠 | 肺,C10H20O2,172.27,0,1,32,12,3,95.999987892932,-543.493805022563,0.28822446,180.86,0.01271023,0.00141627,0.00141627,0.01554277,-543.1900378,0.00094421,-543.18909359,0.0,0.02373622,0.01514758,0.01964153,0.05852532,36.73,0.24618612,-543.24761891,-0.277496,-7.551,0.008365,0.2276,0.28586100000000003,7.7786,-0.096156414,0.656112393,-0.042369042,0.664473223,1.688956709,0.184269,0.006017,0.005884,5524.236265,180.396169,176.391685,90,0,19.07,19.07,3152.12,90,289.88
15607,CCCCCCCCCCC(=O)OC,胖大海,1,寒,肺、大肠,C12H24O2,200.32,0,1,38,14,3,111.999991517092,-622.101130879318,0.34496132,216.47,0.01544975,0.00141627,0.00141627,0.01828229,-621.73788727,0.00094421,-621.73694306,0.0,0.02909832,0.0156829,0.01985521,0.06463643,40.56,0.2995514,-621.80157948,-0.277403,-7.5485,0.008426,0.2293,0.285829,7.7778,-0.096016752,0.653882246,-0.056727475,0.663324366,1.686036547,0.16232,0.003623,0.00357,4866.22431,108.61672,107.011485,108,0,17.04,17.04,3152.02,108,293.44
15608,CCCCCCCCCCCCC(=O)OC,玫瑰花 | 葛花 | 青果,3,温 | 平 | 平,肝、脾 | 脾、胃 | 肺、胃,C14H28O2,228.38,0,1,44,16,3,127.999984902505,-700.708454019036,0.40169481,252.07,0.01819745,0.00141627,0.00141627,0.02103,-700.28572921,0.00094421,-700.28478501,0.0,0.03452738,0.01614032,0.02004083,0.07070853,44.37,0.35296048,-700.35549354,-0.277365,-7.5475,0.008457,0.2301,0.28582199999999996,7.7776000000000005,0.096967824,0.6541726,-0.039505319,0.662499222,1.683939198,0.145087,0.002356,0.002331,4349.59607,70.619756,69.878365,126,0,14.38,14.38,3152.09,126,294.39
15611,COC(=O)CCCCCCC(=O)OC,紫苏子 | 葛花 | 金莲花,3,温 | 平 | 微寒,肺、大肠 | 脾、胃 | 肺、胃,C10H18O4,202.25,0,1,32,14,3,109.99999444994,-692.753971688778,0.27458291,172.3,0.01438178,0.00141627,0.00141627,0.01721432,-692.46217445,0.00094421,-692.46123025,0.0,0.02734762,0.01560426,0.01986877,0.06282065,39.42,0.22992079,-692.5240509,-0.278183,-7.5697,0.00698,0.1899,0.285163,7.7596,1.5715e-05,6.0468e-05,-0.00317176,0.003172375,0.008063536,0.139081,0.004274,0.004172,4169.554356,128.124053,125.066217,90,0,15.91,15.91,3152.57,90,596.89
15612,COC(=O)CCCCCCCC(=O)OC,天南星 | 急性子 | 紫苏子 | 胖大海 | 葶苈子 | 金莲花 | 锦灯笼,7,温 | 温 | 温 | 寒 | 大寒 | 微寒 | 寒,肺、肝、脾 | 肺、肝 | 肺、大肠 | 肺、大肠 | 肺、膀胱 | 肺、胃 | 肺,C11H20O4,216.28,0,1,35,15,3,117.999996709208,-732.057520265864,0.30293939,190.1,0.01575936,0.00141627,0.00141627,0.01859191,-731.73598897,0.00094421,-731.73504476,0.0,0.03010499,0.01586482,0.01996374,0.06593355,41.37,0.25654195,-731.80097831,-0.277911,-7.5623,0.007571,0.206,0.285482,7.7683,0.000957952,-1.267309297,-0.100981102,1.271326455,3.23145504,0.129762,0.003351,0.003284,3890.164575,100.451424,98.454338,99,0,14.55,14.55,3152.33,99,591.57
15619,CC(C)C(OC)OC,莱菔子,1,平,肺、脾、胃,C6H14O2,118.18,0,1,22,8,3,66.000009989529,-387.443135506948,0.19674912,123.46,0.00783469,0.00141627,0.00141627,0.01066724,-387.23571915,0.00094421,-387.23477494,0.0,0.01382184,0.01362231,0.01910777,0.04655191,29.21,0.16180865,-387.28132685,-0.261041,-7.1033,0.031569,0.859,0.29261000000000004,7.9623,-0.137828255,-0.289617334,0.629548196,0.706544945,1.795894527,0.072499,0.056056,0.040618,2173.480025,1680.524764,1217.682092,60,0,56.91,56.91,3122.45,60,206.47
15653,CCC1=C(C=CC(=C1)C)C,甘草 | 麻黄,2,平 | 温,心、肺、脾、胃 | 肺、膀胱,C10H14,134.22,0,1,24,10,2,74.000011850248,-389.42793992593,0.21128054,132.58,0.00794606,0.00141627,0.00141627,0.01077861,-389.20588078,0.00094421,-389.20493657,0.0,0.01396769,0.0141306,0.01928809,0.04738638,29.74,0.17561698,-389.25232295,-0.228828,-6.2267,-0.005025,-0.1367,0.223803,6.09,0.112320089,0.075899748,0.033577937,0.139656908,0.35497965,0.067571,0.034246,0.024306,2025.715725,1026.654531,728.677687,66,0,22.31,22.31,3172.32,66,45.43
15713,CCCCCCCCCCC1CCCCC1,荷叶,1,平,肝、脾、胃,C16H32,224.43,0,1,48,16,2,127.999928947824,-628.85674614216,0.45306181,284.3,0.01665054,0.00141627,0.00141627,0.01948308,-628.38420125,0.00094421,-628.38325704,0.0,0.03048497,0.01619494,0.02001616,0.06669608,41.85,0.40679302,-628.44995312,-0.282375,-7.6838,0.033182,0.9029,0.315557,8.5867,0.023680491,-0.00303082,0.013026126,0.027196167,0.069127162,0.087744,0.002872,0.002816,2630.505943,86.092011,84.424,138,0,18.46,18.46,3085.91,138,271.61
15956,COC1=CC(=CC(=C1OC)OC)C(=O)OC,核桃仁,1,温,肾、肺、大肠,C11H14O5,226.23,0,1,30,16,3,120.000012866652,-803.613574667918,0.23969519,150.41,0.0141754,0.00141627,0.00141627,0.01700794,-803.35687154,0.00094421,-803.35592733,0.0,0.02538166,0.01559914,0.02002745,0.06100825,38.28,0.19663908,-803.41693558,-0.227906,-6.2016,-0.045095,-1.2271,0.182811,4.9745,0.387873635,1.420268027,-0.853136175,1.701601763,4.325127957,0.026017,0.011682,0.008248,779.955523,350.210633,247.267013,84,0,41.67,41.67,3249.16,84,375.96
16054,C1=CC2=C(C=CN2)C=C1O,当归,1,温,肝、心、脾,C8H7NO,133.15,0,1,17,10,4,69.999989974167,-438.981002290173,0.13289629,83.39,0.00491342,0.00141627,0.00141627,0.00774597,-438.84036004,0.00094421,-438.83941583,0.0,0.00757982,0.0138103,0.01927673,0.04066686,25.52,0.1009196,-438.88008269,-0.200814,-5.4644,-0.017913,-0.4874,0.18290099999999998,4.977,0.562585617,1.049515338,6.7284e-05,1.190791764,3.026752125,0.118124,0.034862,0.026918,3541.277285,1045.133701,806.972652,45,0,150.04,150.04,3809.01,45,92.45
16066,CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC,天葵子,1,平,肝、胃,C16H22O4,278.35,0,1,42,20,3,150.000019835512,-923.777783708052,0.35574245,223.23,0.01876521,0.00141627,0.00141627,0.02159775,-923.40044351,0.00094421,-923.3994993,0.0,0.03468575,0.0166063,0.02032108,0.07161314,44.94,0.30667127,-923.47111244,-0.270369,-7.3571,-0.075502,-2.0545,0.194867,5.3026,-0.000122146,0.000265339,-5.9362e-05,0.000298074,0.000757644,0.043519,0.002686,0.00254,1304.668263,80.530797,76.133873,120,0,11.36,11.36,3220.96,120,1260.39
16078,CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,火麻仁,1,平,脾、胃、大肠,C21H30O2,314.47,0,1,53,23,3,171.999971736394,-968.598945610018,0.46710893,293.11,0.02074169,0.00141627,0.00141627,0.02357423,-968.10826245,0.00094421,-968.10731824,0.0,0.03646177,0.01677622,0.02049389,0.07373187,46.27,0.4178955,-968.18105011,-0.20868,-5.6785,0.002633,0.0717,0.211313,5.7501999999999995,-0.069650713,0.160266364,-0.340218731,0.382472632,0.972168171,0.017672,0.003657,0.003205,529.808193,109.633515,96.087491,153,0,16.34,16.34,3801.93,153,138.39
16136,CCCC(C)(C)C1=CC=CC=C1,功劳木 | 巴戟天 | 茺蔚子,3,寒 | 微温 | 微寒,肝、胃、大肠 | 肾、肝 | 肝、心包,C12H18,162.28,0,1,30,12,2,90.000000564075,-468.02836298668,0.26929756,168.99,0.00970239,0.00141627,0.00141627,0.01253493,-467.74653049,0.00094421,-467.74558629,0.0,0.01638857,0.01469031,0.0195569,0.05063579,31.77,0.23214091,-467.79622207,-0.243231,-6.6187,-0.009572,-0.2605,0.233659,6.358199999999999,-0.109767873,0.04165786,-0.018194676,0.118808289,0.301986671,0.041841,0.021805,0.018837,1254.367335,653.709575,564.708245,84,0,43.13,43.13,3207.76,84,72.71
16238,CC(C)C1=CC2=CC=CC=C2C=C1,木棉花,1,凉,脾、肝、大肠,C13H14,170.26,0,1,27,13,2,92.000003838179,-503.735451386136,0.23117938,145.07,0.00834646,0.00141627,0.00141627,0.011179,-503.493093,0.00094421,-503.49214879,0.0,0.01387977,0.014778,0.01962488,0.04828265,30.3,0.19501995,-503.54043144,-0.217146,-5.9088,-0.041467,-1.1284,0.175679,4.7804,-0.219942627,0.025293997,-0.00212501,0.221402486,0.562760397,0.064828,0.016094,0.01368,1943.49329,482.471887,410.12435,75,0,31.52,31.52,3191.57,75,74.3
16251,COC1=C(C=C(C=C1)O)OC,徐长卿 | 枇杷叶 | 百部 | 零陵香,4,温 | 微寒 | 微温 | 温,肝、胃 | 肺、胃 | 肺 | 肺,C8H10O3,154.17,0,1,21,11,3,81.99999889,-536.456999333632,0.16907096,106.09,0.00789882,0.00141627,0.00141627,0.01073137,-536.277197,0.00094421,-536.2762528,0.0,0.01328011,0.01444256,0.01948428,0.04720695,29.62,0.13353959,-536.32345974,-0.195541,-5.321,0.000369,0.01,0.19591,5.3309999999999995,-0.026906293,-0.475858791,0.011483091,0.47675717,1.211820422,0.046684,0.032334,0.019243,1399.536676,969.349954,576.884977,57,0,75.45,75.45,3804.62,57,299.58
16255,CCCCCCCC(=O)OCCC(C)C,沙棘,1,温,脾、胃、肺、心,C13H26O2,214.35,0,1,41,15,3,119.999987843256,-661.409679314859,0.37286078,233.97,0.01671388,0.00141627,0.00141627,0.01954643,-661.01727211,0.00094421,-661.0163279,0.0,0.03120928,0.01592026,0.01995106,0.06708059,42.09,0.32627082,-661.08340849,-0.273414,-7.44,0.010925,0.2973,0.284339,7.7373,-0.272031693,-0.644090939,-0.038562775,0.700243863,1.77987845,0.099866,0.003605,0.003527,2993.908091,108.06731,105.736668,117,0,13.49,13.49,3103.43,117,226.14
16270,CCCC1CCCC1,牵牛子 | 白芷,2,寒 | 温,肺、肾、大肠 | 胃、大肠、肺,C8H16,112.22,0,1,24,8,2,63.999989021806,-314.417784199188,0.22497596,141.17,0.00648864,0.00141627,0.00141627,0.00932118,-314.18348706,0.00094421,-314.18254285,0.0,0.01200147,0.01364996,0.01903448,0.04468591,28.04,0.19055544,-314.22722876,-0.302626,-8.2349,0.033015,0.8984,0.335641,9.1333,0.005721379,0.018769778,0.037321027,0.042165125,0.10717523,0.174374,0.031562,0.028287,5227.610492,946.202883,848.022283,66,0,8.41,8.41,3094.42,66,89.19
16315,C=CCSSSCC=C,大蒜 | 薤白,2,温 | 温,脾、胃、肺 | 肺、心、胃、大肠,C6H10S3,178.33,0,1,19,9,3,93.999996622772,-1429.068810439282,0.1458981,91.55,0.00956459,0.00141627,0.00141627,0.01239713,-1428.91051521,0.00094421,-1428.909571,0.0,0.01767363,0.01489558,0.01969047,0.05225969,32.79,0.10697975,-1428.96183069,-0.234206,-6.3731,-0.042369,-1.1529,0.191837,5.2202,0.000106411,0.543230907,0.000239858,0.543230971,1.380783395,0.066496,0.01359,0.012312,1993.513414,407.423921,369.09112,51,0,21.25,21.25,3220.52,51,76.55
16522,COC1=C(C=C(C=C1)C(=O)OC)OC,金莲花,1,微寒,肺、胃,C10H12O4,196.2,0,1,26,14,3,103.999995612411,-689.101345248004,0.20713891,129.98,0.01159338,0.00141627,0.00141627,0.01442592,-688.87978041,0.00094421,-688.8788362,0.0,0.02078033,0.01514975,0.01982577,0.05575584,34.99,0.1667532,-688.93459204,-0.244316,-6.6482,-0.049082,-1.3356,0.19523400000000002,5.3126,0.438796079,0.622678312,-0.252245202,0.802432502,2.03962133,0.053217,0.011939,0.010222,1595.407894,357.913708,306.432923,72,0,44.09,44.09,3220.29,72,526.37
16590,C=CCSSCC=C,大蒜 | 薤白 | 辣椒 | 韭菜子,4,温 | 温 | 热 | 温,脾、胃、肺 | 肺、心、胃、大肠 | 心、脾 | 肝、肾,C6H10S2,146.27,0,1,18,8,3,78.000000365255,-1030.892653673942,0.14416122,90.46,0.00793422,0.00141627,0.00141627,0.01076676,-1030.73772569,0.00094421,-1030.73678148,0.0,0.0145202,0.01423343,0.01940979,0.04816342,30.22,0.10770877,-1030.7849449,-0.23618,-6.4268,-0.035512,-0.9663,0.200668,5.4605,5.4055e-05,-0.762830038,0.003285988,0.762837117,1.938977858,0.156848,0.017373,0.016601,4702.174044,520.828613,497.67319,48,0,33.94,33.94,3220.14,48,62.11
16592,CCCSSC,绞股蓝 | 葱白 | 薤白,3,寒 | 温 | 温,肺、脾、肾 | 肺、胃 | 肺、心、胃、大肠,C4H10S2,122.24,0,1,16,6,3,66.000007846258,-954.743684630911,0.1340588,84.12,0.006358,0.00141627,0.00141627,0.00919054,-954.60043529,0.00094421,-954.59949108,0.0,0.01148976,0.01361189,0.0191557,0.04425735,27.77,0.0999362,-954.64374843,-0.232207,-6.3187,-0.012709,-0.3458,0.219498,5.9729,-0.327020672,0.766760213,0.010092248,0.833645967,2.118959652,0.186739,0.030963,0.029186,5598.291398,928.23675,874.987176,42,0,48.68,48.68,3135.1,42,36.94
16617,CCCCCC(=O)OCCC(C)C,沙棘,1,温,脾、胃、肺、心,C11H22O2,186.29,0,1,35,13,3,103.999992987212,-582.801153976473,0.3163431,198.51,0.01393262,0.00141627,0.00141627,0.01676516,-582.46804571,0.00094421,-582.4671015,0.0,0.02581818,0.01538756,0.01975239,0.06095813,38.25,0.27309434,-582.52805964,-0.273268,-7.436,0.011158,0.3036,0.284426,7.7396,0.288968842,-0.700825814,-0.020381153,0.758337131,1.927539804,0.105996,0.006116,0.006054,3177.688982,183.343318,181.480865,99,0,15.77,15.77,3106.18,99,482.95
16666,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,功劳木 | 升麻 | 满山红 | 生姜 | 白芷 | 积雪草 | 紫苏 | 细辛 | 肉苁蓉 | 芫荽 | 苦杏仁 | 荆芥 | 薄荷 | 连钱草 | 鹅不食草 | 麻黄,16,寒 | 微寒 | 寒 | 微温 | 温 | 寒 | 温 | 温 | 温 | 温 | 温 | 微温 | 凉 | 微寒 | 温 | 温,肝、胃、大肠 | 肺、脾、胃、大肠 | 肺 | 肺、脾、胃 | 胃、大肠、肺 | 肝、脾、肾 | 肺、脾 | 心、肺、肾 | 肾、大肠 | 肺、脾 | 肺、大肠 | 肺、肝 | 肺、肝 | 肝、肾、膀胱 | 肺 | 肺、膀胱,C10H20O,156.27,0,1,31,11,3,87.999989532323,-468.259397976412,0.28633338,179.68,0.00973687,0.00141627,0.00141627,0.01256941,-467.96049518,0.00094421,-467.95955098,0.0,0.0163249,0.01449598,0.01950348,0.05032436,31.58,0.24952264,-468.00987533,-0.263416,-7.1679,0.028411,0.7731,0.291827,7.941000000000001,-0.28914503,-0.427000714,0.295977358,0.59458982,1.511327215,0.058949,0.023054,0.019087,1767.252719,691.130893,572.209665,87,0,49.32,49.32,3775.07,87,81.23
16668,COC1=CC=CC2=CC=CC=C21,木贼,1,平,肺、肝,C11H10O,158.2,0,1,22,12,3,84.000002131911,-500.337522767207,0.17963739,112.72,0.00657856,0.00141627,0.00141627,0.0094111,-500.14847427,0.00094421,-500.14753006,0.0,0.01070027,0.01445146,0.01952087,0.0446726,28.03,0.1453201,-500.19220267,-0.20647,-5.6183,-0.037314,-1.0154,0.16915599999999997,4.6029,-0.561761091,-0.009780602,0.00065905,0.561846614,1.428100601,0.055204,0.027817,0.018562,1654.97377,833.928107,556.472445,60,0,84.41,84.41,3215.36,60,100.28
16694,CC1=CC(=C(C=C1)C=C)C,侧柏叶 | 艾叶 | 荆芥,3,寒 | 温 | 微温,肺、肝、脾 | 肝、脾、肾 | 肺、肝,C10H12,132.21,0,1,22,10,2,71.999996904025,-388.201698965022,0.18796985,117.95,0.00736971,0.00141627,0.00141627,0.01020225,-388.00352686,0.00094421,-388.00258265,0.0,0.0127725,0.01408559,0.01926665,0.04612474,28.94,0.15299157,-388.0487074,-0.22126,-6.0208,-0.035765,-0.9732,0.18549500000000002,5.0476,0.16559899,0.157629638,0.027673064,0.230295304,0.585364142,0.081875,0.032206,0.023463,2454.561105,965.506567,703.414274,60,0,26.51,26.51,3223.64,60,40.38
16732,CC1=C2C=C(C(=CC2=CC=C1)C)C,木棉花 | 枇杷叶,2,凉 | 微寒,脾、肝、大肠 | 肺、胃,C13H14,170.26,0,1,27,13,2,91.999985033342,-503.743162788482,0.22995063,144.3,0.00883843,0.00141627,0.00141627,0.01167098,-503.50154118,0.00094421,-503.50059697,0.0,0.01468538,0.01475399,0.01962488,0.04906425,30.79,0.19350157,-503.54966122,-0.209939,-5.7127,-0.037582,-1.0227,0.17235699999999998,4.6899999999999995,-0.313438347,-0.167940021,0.006959688,0.3556626,0.904022486,0.049657,0.020602,0.014679,1488.666043,617.639529,440.070116,75,0,87.81,87.81,3186.47,75,64.27
16741,C1=CC=C(C=C1)CCN=C=S,芥子 | 葶苈子,2,温 | 大寒,肺 | 肺、膀胱,C9H9NS,163.24,0,1,20,11,4,86.000017373223,-801.217442833983,0.15844536,99.43,0.00729708,0.00141627,0.00141627,0.01012962,-801.04886785,0.00094421,-801.04792364,0.0,0.01297821,0.01463419,0.01956527,0.04717767,29.6,0.12234152,-801.09510131,-0.240928,-6.556,-0.02158,-0.5872,0.21934800000000002,5.9688,0.52781368,-1.122967562,-0.001944578,1.240825212,3.153927043,0.043731,0.024644,0.01796,1311.025261,738.799173,538.423494,54,0,19.83,19.83,3196.39,54,951.64
16754,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC)OC)OC,延胡索 | 马尾莲,2,温 | 寒,肝、脾 | 心、肝、胆、胃、大肠,C21H25NO4,355.43,0,1,51,26,4,190.000025036397,-1170.732910925587,0.42587764,267.24,0.02217322,0.00141627,0.00141627,0.02500576,-1170.28202752,0.00094421,-1170.28108331,0.0,0.03922966,0.01686763,0.02066731,0.0767646,48.17,0.37506302,-1170.35784791,-0.210693,-5.7332,-0.03573,-0.9723,0.17496299999999998,4.7609,0.072961678,-0.184680823,0.143609927,0.245059633,0.622892085,0.009002,0.00536,0.003538,269.860585,160.679633,106.056558,147,0,37.49,37.49,3241.79,147,166.0
16833,CCCCCCCCCC(=O)OC(C)C,锦灯笼,1,寒,肺,C13H26O2,214.35,0,1,41,15,3,120.000022840488,-661.414395381838,0.37261886,233.82,0.01670704,0.00141627,0.00141627,0.01953958,-661.02223693,0.00094421,-661.02129273,0.0,0.0311976,0.01594002,0.01995106,0.06708868,42.1,0.32601397,-661.08838141,-0.273001,-7.4287,0.010696,0.2911,0.283697,7.7198,-0.215803596,-0.591112421,-0.173651593,0.652793966,1.659270397,0.106523,0.003401,0.00336,3193.491033,101.973621,100.745008,117,0,13.84,13.84,3121.23,117,341.53
16871,COC1=CC(=O)C2=CC=CC=C2C1=O,凤仙透骨草 | 急性子,2,温 | 温,肺、肝 | 肺、肝,C11H8O3,188.18,0,1,22,14,3,98.000014041768,-649.572213772759,0.1649628,103.52,0.0085748,0.00141627,0.00141627,0.01140734,-649.39584363,0.00094421,-649.39489942,0.0,0.01457378,0.01492943,0.01976666,0.04926988,30.92,0.12804447,-649.4441693,-0.257399,-7.0042,-0.118031,-3.2118,0.139368,3.7923999999999998,0.097345128,-0.962671606,0.420003262,1.054805876,2.681103465,0.040849,0.01924,0.013177,1224.618757,576.808573,395.03016,60,0,41.22,41.22,3208.41,60,360.59
16928,COC1=C(C=CC(=C1)CCO)O,玄参 | 金莲花,2,微寒 | 微寒,肺、胃、肾 | 肺、胃,C9H12O3,168.19,0,1,24,12,3,90.000006065611,-575.767176647973,0.19726076,123.78,0.00963992,0.00141627,0.00141627,0.01247246,-575.55744343,0.00094421,-575.55649922,0.0,0.01689713,0.01472708,0.01960761,0.05123182,32.15,0.15944561,-575.60773104,-0.215272,-5.8578,-0.004467,-0.1216,0.210805,5.7362,0.482972194,-0.647288543,1.038679194,1.315712379,3.344275094,0.051222,0.019952,0.015557,1535.58774,598.138312,466.376906,66,0,30.83,30.83,3815.92,66,186.0
17095,CCCCCCCCCCCC=C,乳香 | 华山参 | 当归 | 枇杷叶 | 款冬花 | 荜茇 | 辣椒,7,温 | 温 | 温 | 微寒 | 温 | 热 | 热,心、肝、脾 | 肺、心 | 肝、心、脾 | 肺、胃 | 肺 | 胃、大肠 | 心、脾,C13H26,182.35,0,1,39,13,2,103.99998960087,-510.91503112467,0.36361338,228.17,0.01458344,0.00141627,0.00141627,0.01741599,-510.53400175,0.00094421,-510.53305755,0.0,0.02710344,0.01546065,0.01972209,0.06228618,39.09,0.3196874,-510.59534373,-0.256925,-6.9913,0.010182,0.2771,0.26710700000000004,7.2684,-0.178886093,0.009635624,0.058079873,0.188325121,0.478684415,0.205607,0.004055,0.004031,6163.953883,121.576037,120.853731,111,0,19.8,19.8,3209.88,111,197.91
17130,CC1=CC2=CC=CC=C2OC1=O,白头翁,1,寒,胃、大肠,C10H8O2,160.17,0,1,20,12,3,84.000002046865,-536.280055524518,0.15479317,97.13,0.00648659,0.00141627,0.00141627,0.00931913,-536.11594322,0.00094421,-536.11499901,0.0,0.01060968,0.0143986,0.01953842,0.0445467,27.95,0.12050982,-536.1595457,-0.240963,-6.5569,-0.071038,-1.933,0.169925,4.6239,-1.133023513,-1.304522712,-0.06177633,1.728970243,4.394693107,0.07537,0.02352,0.017985,2259.534251,705.103758,539.16906,54,0,92.54,92.54,3206.59,54,591.6
17355,CC(=O)CCC1=CC=CC=C1,木棉花 | 沉香 | 满山红 | 高良姜,4,凉 | 微温 | 寒 | 热,脾、肝、大肠 | 脾、胃、肾 | 肺 | 脾、胃,C10H12O,148.21,0,1,23,11,3,80.000000026226,-463.444573325412,0.19331705,121.31,0.00719559,0.00141627,0.00141627,0.01002813,-463.24122815,0.00094421,-463.24028394,0.0,0.01246226,0.0145275,0.01942844,0.04641819,29.13,0.15787119,-463.28670213,-0.243044,-6.6136,-0.023172,-0.6305,0.219872,5.9831,-0.273133559,-0.017993234,-1.026351,1.062225057,2.699961526,0.105098,0.015362,0.015028,3150.750233,460.545639,450.537433,63,1,-3.6,36.35,3192.88,62,169.07
17429,C1CCN(CC1)C=O,胡椒,1,热,胃、大肠,C6H11NO,113.16,0,1,19,8,4,61.999996019971,-365.198807874708,0.16860043,105.8,0.00454329,0.00141627,0.00141627,0.00737583,-365.02283162,0.00094421,-365.02188741,0.0,0.00733028,0.01337759,0.01904634,0.03975421,24.95,0.13716626,-365.06164162,-0.245148,-6.6708,0.013562,0.369,0.25871,7.0398,-1.560790226,-0.583756125,0.316795288,1.696230114,4.311474311,0.129804,0.051857,0.041181,3891.413815,1554.628401,1234.590259,51,0,58.56,58.56,3126.64,51,506.17
17525,CCCCCCOC(=O)CCC,木瓜 | 菊花,2,温 | 微寒,肝、脾 | 肺、肝,C10H20O2,172.27,0,1,32,12,3,95.999994772133,-543.497894193187,0.28809527,180.78,0.01268623,0.00141627,0.00141627,0.01551877,-543.19428015,0.00094421,-543.19333594,0.0,0.02354734,0.0151547,0.01964153,0.05834356,36.61,0.24621469,-543.2516795,-0.273949,-7.4545,0.010817,0.2943,0.284766,7.7488,-0.396527882,-0.633489663,0.049779662,0.749013704,1.903841535,0.150502,0.006642,0.006429,4511.928626,199.119666,192.732703,90,0,20.12,20.12,3092.09,90,518.42
17691,CC1=CC(=O)CC1,枇杷叶 | 银杏叶,2,微寒 | 平,肺、胃 | 心、肺,C6H8O,96.13,0,1,15,7,3,52.000005659994,-308.625286127955,0.12528833,78.62,0.00395009,0.00141627,0.00141627,0.00678263,-308.49321517,0.00094421,-308.49227096,0.0,0.00662844,0.0129516,0.01881533,0.03839537,24.09,0.0946198,-308.53066632,-0.241602,-6.5743,-0.046055,-1.2532,0.19554700000000003,5.3210999999999995,1.65532091,0.587903147,0.059556791,1.757630347,4.4675413,0.194369,0.067921,0.051767,5827.024611,2036.21139,1551.945058,39,0,101.26,101.26,3207.13,39,368.51
17697,CCCCCCCCCCCCCCC=O,凌霄花 | 沙棘 | 白芷 | 紫苏 | 艾叶 | 芫荽 | 零陵香 | 香薷,8,微寒 | 温 | 温 | 温 | 温 | 温 | 温 | 微温,肝、心包 | 脾、胃、肺、心 | 胃、大肠、肺 | 肺、脾 | 肝、脾、肾 | 肺、脾 | 肺 | 肺、脾、胃,C15H30O,226.4,0,1,46,16,3,127.999962151265,-664.76376697948,0.42461717,266.45,0.01840208,0.00141627,0.00141627,0.02123462,-664.31791519,0.00094421,-664.31697098,0.0,0.03479197,0.01620963,0.02002855,0.07103015,44.57,0.37576585,-664.38800113,-0.258698,-7.0395,-0.027746,-0.755,0.230952,6.2845,-0.417576759,0.990422561,0.020202281,1.075042013,2.73253964,0.144433,0.002193,0.002172,4329.978965,65.735475,65.113045,132,0,14.08,14.08,3086.05,132,305.82
17739,CCCC1=CC(=C(C=C1)O)OC,川芎 | 桂枝 | 苦杏仁 | 零陵香,4,温 | 温 | 温 | 温,肝、胆、心包 | 心、肺、膀胱 | 肺、大肠 | 肺,C10H14O2,166.22,0,1,26,12,3,89.999991450325,-539.854623147074,0.2207331,138.51,0.00989637,0.00141627,0.00141627,0.01272891,-539.62116114,0.00094421,-539.62021693,0.0,0.01729371,0.01481863,0.01959091,0.05170325,32.44,0.18270296,-539.67192019,-0.216705,-5.8968,-0.007845,-0.2135,0.20886000000000002,5.6833,0.118369363,-0.499695765,0.612100589,0.798983288,2.030854124,0.060164,0.016081,0.013536,1803.670338,482.090339,405.791509,72,0,33.15,33.15,3801.22,72,166.02
17756,CCCOCCO,厚朴,1,温,脾、胃、肺、大肠,C5H12O2,104.15,0,1,19,7,3,58.000000500492,-348.140323490997,0.16942573,106.32,0.00652232,0.00141627,0.00141627,0.00935486,-347.9615429,0.00094421,-347.96059869,0.0,0.01171558,0.01330191,0.01892882,0.04394632,27.58,0.13577849,-348.004545,-0.263986,-7.1834,0.024074,0.6551,0.28806,7.8385,-0.500854942,0.357975255,0.497100168,0.791271466,2.01125223,0.484419,0.026273,0.025567,14522.520604,787.652354,766.481507,51,0,53.3,53.3,3795.73,51,243.68
